call_thr,put_thr,skip_ceil,min_edge,pooled_PF,pooled_Net,pooled_MaxDD,pooled_TradeCount,pooled_WR,pooled_Sharpe,pooled_Sortino,per_fold_PF,passes_min_trades_filter,rank
0.4,0.3,0.7,0.08,1.0000395287117023,1.2366494208972654,21206.1840290026,39,0.28205128205128205,1.047494985197117e-05,1.775149879528836e-05,"[NaN, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.425307008306873, 3.180481826986881]",False,35
0.4,0.3,0.75,0.08,1.0000395287117023,1.2366494208972654,21206.1840290026,39,0.28205128205128205,1.047494985197117e-05,1.775149879528836e-05,"[NaN, Infinity, 5.634181853459444, 0.6031132522102146, NaN, NaN, 0.425307008306873, 3.180481826986881]",False,36
0.25,0.35,0.7,0.03,0.9989941923776827,-113.16935332324465,27678.468284578004,145,0.2689655172413793,-0.0002485436878679165,-0.0004893009576212026,"[0.01983398659337341, 1.7842669314161288, 0.49902423939975005, 1.620061789664221, 0.0, NaN, 0.8397547718404454, 1.7310453668270964]",True,37
0.25,0.35,0.75,0.03,0.9989941923776827,-113.16935332324465,27678.468284578004,145,0.2689655172413793,-0.0002485436878679165,-0.0004893009576212026,"[0.01983398659337341, 1.7842669314161288, 0.49902423939975005, 1.620061789664221, 0.0, NaN, 0.8397547718404454, 1.7310453668270964]",True,38
0.25,0.25,0.7,0.05,0.9948603927132068,-558.2217289989162,31466.712699473508,155,0.27741935483870966,-0.0012509630619509592,-0.0024049275994109274,"[0.4259641427728685, 2.6138463467686615, 0.49179604566017043, 2.230790500079031, 0.0, NaN, 0.9376128973823894, 0.43744050197421763]",True,39
0.25,0.25,0.75,0.05,0.9948603927132068,-558.2217289989162,31466.712699473508,155,0.27741935483870966,-0.0012509630619509592,-0.0024049275994109274,"[0.4259641427728685, 2.6138463467686615, 0.49179604566017043, 2.230790500079031, 0.0, NaN, 0.9376128973823894, 0.43744050197421763]",True,40
0.2,0.25,0.7,0.08,0.9936697045487148,-837.316338811409,35620.88548141276,181,0.3259668508287293,-0.0016329411571754848,-0.0028814160302874886,"[0.01972475146644598, 2.5060872450135943, 0.35204785793466453, 1.5825001913096373, 0.0, NaN, 0.8116824498206227, 1.0624879283570765]",True,41
0.25,0.15,0.65,0.08,0.9916439490748765,-967.527910113944,28052.644583390826,159,0.27672955974842767,-0.0020385523899062946,-0.003989876699721128,"[0.01972475146644598, 3.188656290828973, 0.2946665324868967, 2.215215317663442, 0.0, NaN, 0.8717729345567949, 1.0257677377462897]",True,42
0.25,0.2,0.65,0.08,0.9916439490748765,-967.527910113944,28052.644583390826,159,0.27672955974842767,-0.0020385523899062946,-0.003989876699721128,"[0.01972475146644598, 3.188656290828973, 0.2946665324868967, 2.215215317663442, 0.0, NaN, 0.8717729345567949, 1.0257677377462897]",True,43
0.4,0.35,0.6,0.08,0.9910146558957991,-275.3550930635911,20616.207027207864,34,0.29411764705882354,-0.0025052584724555324,-0.0042578678387314405,"[NaN, Infinity, 1.2113878112439644, 0.4871024790397712, NaN, NaN, 0.42740750195817945, 7.5729597468829]",False,44
0.4,0.35,0.65,0.08,0.9910146558957991,-275.3550930635911,20616.207027207864,34,0.29411764705882354,-0.0025052584724555324,-0.0042578678387314405,"[NaN, Infinity, 1.2113878112439644, 0.4871024790397712, NaN, NaN, 0.42740750195817945, 7.5729597468829]",False,45
0.4,0.35,0.7,0.08,0.9910146558957991,-275.3550930635911,20616.207027207864,34,0.29411764705882354,-0.0025052584724555324,-0.0042578678387314405,"[NaN, Infinity, 1.2113878112439644, 0.4871024790397712, NaN, NaN, 0.42740750195817945, 7.5729597468829]",False,46
0.4,0.35,0.75,0.08,0.9910146558957991,-275.3550930635911,20616.207027207864,34,0.29411764705882354,-0.0025052584724555324,-0.0042578678387314405,"[NaN, Infinity, 1.2113878112439644, 0.4871024790397712, NaN, NaN, 0.42740750195817945, 7.5729597468829]",False,47
0.25,0.15,0.65,0.03,0.9896349762940478,-1205.3497690280492,35602.57057593279,169,0.27218934911242604,-0.0025453696457447654,-0.004828244118233804,"[0.4259641427728685, 1.73959051940716, 0.7099572950139618, 1.9774137442478468, 0.0, NaN, 0.8336300900851822, 0.5297135045475763]",True,48
0.25,0.2,0.65,0.03,0.9896349762940478,-1205.3497690280492,35602.57057593279,169,0.27218934911242604,-0.0025453696457447654,-0.004828244118233804,"[0.4259641427728685, 1.73959051940716, 0.7099572950139618, 1.9774137442478468, 0.0, NaN, 0.8336300900851822, 0.5297135045475763]",True,49
0.25,0.25,0.7,0.08,0.9880113713540837,-1352.8929185810211,29017.751750465628,151,0.2847682119205298,-0.002934724024601701,-0.005695556401112136,"[0.01972475146644598, 3.4671326539551917, 0.14161227812048852, 2.241714637203382, 0.0, NaN, 0.9349729537968259, 1.0347161339616235]",True,50
0.25,0.25,0.75,0.08,0.9880113713540837,-1352.8929185810211,29017.751750465628,151,0.2847682119205298,-0.002934724024601701,-0.005695556401112136,"[0.01972475146644598, 3.4671326539551917, 0.14161227812048852, 2.241714637203382, 0.0, NaN, 0.9349729537968259, 1.0347161339616235]",True,51
0.2,0.3,0.65,0.03,0.9850893215948912,-1975.2298881865927,35201.49364353619,190,0.32105263157894737,-0.003903581634269122,-0.0066782992854780504,"[0.42714162052385196, 1.3404159526464743, 0.6557783032077332, 1.7064790423302858, 0.19716369013643625, NaN, 0.8747574430188536, 0.6925073652358411]",True,52
0.2,0.15,0.75,0.05,0.9833220568294962,-2676.522903063799,33050.80568467831,244,0.3237704918032787,-0.004532139175080182,-0.007447839535355131,"[0.31481244215126597, 1.821340790040951, 0.517358622959358, 1.572851895361968, 0.00185001219434979, NaN, 0.9903913450493435, 0.3746884037811983]",True,53
0.25,0.15,0.75,0.08,0.9823529967785144,-2260.849132941572,35081.184815332934,174,0.28735632183908044,-0.0044478007215217165,-0.008326309242044708,"[0.01972475146644598, 3.8436364960449683, 0.15498805513446046, 1.9641859115949465, 0.0, NaN, 1.0127476261479775, 0.9371480400296868]",True,54
