hbucket,direction,atr,adx,timeout,won,pnl,bars
12:00-13:00,PUT,36.2950000000008,43.11625842175592,True,,,
12:00-13:00,PUT,35.73500000000058,45.286051922981045,True,,,
12:00-13:00,PUT,35.98000000000102,45.286051922981045,True,,,
12:00-13:00,PUT,35.350000000000726,45.286051922981045,True,,,
12:00-13:00,PUT,34.8700000000008,47.257534441747964,False,True,69.7400000000016,7.0
12:00-13:00,PUT,30.89000000000051,47.257534441747964,True,,,
12:00-13:00,PUT,32.17500000000037,47.257534441747964,False,True,64.35000000000073,4.0
12:00-13:00,PUT,33.36500000000051,47.95250544596273,True,,,
12:00-13:00,PUT,32.380000000000656,47.95250544596273,True,,,
12:00-13:00,PUT,28.355000000000654,47.95250544596273,True,,,
12:00-13:00,PUT,27.420000000000073,49.567902711757654,True,,,
13:00-14:00,PUT,29.05500000000029,49.567902711757654,True,,,
13:00-14:00,PUT,28.140000000000146,49.567902711757654,True,,,
